mmsi,timestamp,latitude,longitude,sog,cog,heading,vessel_type,detection_id,detection_time
100009437,2019-11-17 20:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 20:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 20:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 20:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 21:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 21:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 21:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 21:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 22:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 22:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 22:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 22:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 23:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 23:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 23:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-17 23:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 00:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 00:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 00:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 00:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 01:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 01:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 01:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 01:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 02:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 02:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 02:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 02:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 03:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 03:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 03:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 03:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 04:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 04:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 04:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 04:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 05:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 05:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 05:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 05:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 06:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 06:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 06:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 06:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 07:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 07:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 07:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 07:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 08:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 08:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 08:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 08:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 09:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 09:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 09:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 09:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 10:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 10:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 10:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 10:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 11:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 11:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 11:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 11:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 12:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 12:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 12:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 12:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 13:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 13:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 13:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 13:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 14:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 14:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 14:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 14:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 15:11:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 15:26:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 15:41:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100009437,2019-11-18 15:56:19+00:00,30.171318766005367,33.59747585804369,0.0,0.0,0.0,tanker,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 15:56:19+00:00,30.38960920032856,32.92401010719248,6.235536039296392,54.34069240684286,54.34069240684286,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 16:11:19+00:00,30.421847276448368,32.96894144228228,6.235536039296392,54.34069240684286,54.34069240684286,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 16:26:19+00:00,30.452791133675277,33.015094920408956,6.23555234614386,56.15990273163605,56.15990273163605,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 16:41:19+00:00,30.484250506894334,33.060791771540515,6.235548951463702,55.45506306397367,55.45506306397367,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 16:56:19+00:00,30.51605746016093,33.10617831633176,6.23554646238716,54.97717546451407,54.97717546451407,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 17:11:19+00:00,30.546982800086205,33.15239322392233,6.235557147085139,56.210997325638125,56.210997325638125,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 17:26:19+00:00,30.577958697867945,33.19857719935727,6.23555825029322,56.14998133775871,56.14998133775871,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 17:41:19+00:00,30.610693070244178,33.2431097840807,6.235537375872106,53.6816722993342,53.6816722993342,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 17:56:19+00:00,30.64122582995725,33.28972061511527,6.235564720793365,56.77290851270021,56.77290851270021,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 18:11:19+00:00,30.672477645980788,33.33569800135298,6.235560372075775,55.795212343361285,55.795212343361285,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 18:26:19+00:00,30.703778462392364,33.381645201584035,6.235561426993354,55.73596013781718,55.73596013781718,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 18:41:19+00:00,30.734914014350288,33.42775892442326,6.2355645797805375,55.973148545483284,55.973148545483284,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 18:56:19+00:00,30.768043536718533,33.47196724017079,6.235537839064215,53.15226750634416,53.15226750634416,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 19:11:19+00:00,30.800649712982,33.51671463347741,6.23554877923513,53.92022132658615,53.92022132658615,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 19:26:19+00:00,30.83301818752777,33.56171048396354,6.235554163564651,54.270052248670765,54.270052248670765,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 19:41:19+00:00,30.8633740420436,33.59747585804369,5.341026670742286,49.67707429420303,49.67707429420303,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 19:56:19+00:00,30.893871427318782,33.59747585804369,3.7721876987037297,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 20:11:19+00:00,30.924111700170435,33.59747585804369,3.7403857487178302,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 20:26:19+00:00,30.952709516390428,33.59747585804369,3.5372321128995123,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 20:41:19+00:00,30.980931134505305,33.59747585804369,3.4907005872756613,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 20:56:19+00:00,31.009200311637244,33.59747585804369,3.4965831092527484,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 21:11:19+00:00,31.035645811940036,33.59747585804369,3.2710145485631066,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 21:26:19+00:00,31.06091758237036,33.59747585804369,3.125837204782076,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 21:41:19+00:00,31.087591002204906,33.59747585804369,3.299205662201676,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 21:56:19+00:00,31.115182513397357,33.59747585804369,3.412763362159628,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 22:11:19+00:00,31.140128339657082,33.59747585804369,3.0855215324805796,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 22:26:19+00:00,31.167107047829635,33.59747585804369,3.336966437520693,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 22:41:19+00:00,31.19431211179876,33.59747585804369,3.364964134492056,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 22:56:19+00:00,31.22110521100813,33.59747585804369,3.3140086710968673,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 23:11:19+00:00,31.246535066389686,33.59747585804369,3.1453905567498697,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 23:26:19+00:00,31.272397841145143,33.59747585804369,3.198937873085993,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 23:41:19+00:00,31.297414842380775,33.59747585804369,3.094325086167296,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-16 23:56:19+00:00,31.32246355603501,33.59747585804369,3.0982475599884043,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 00:11:19+00:00,31.34878570108735,33.59747585804369,3.255756874696138,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 00:26:19+00:00,31.373595534359957,33.59747585804369,3.068700711007208,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 00:41:19+00:00,31.396476645755108,33.59747585804369,2.8301392450090983,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 00:56:19+00:00,31.420142522375716,33.59747585804369,2.927205983784582,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 01:11:19+00:00,31.441726641829803,33.59747585804369,2.669715752921004,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 01:26:19+00:00,31.459699643396988,33.59747585804369,2.223060593843379,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 01:41:19+00:00,31.477230785772463,33.59747585804369,2.16840752137541,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 01:56:19+00:00,31.493209563634117,33.59747585804369,1.9763972795104447,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 02:11:19+00:00,31.511050970702012,33.59747585804369,2.206783816442267,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 02:26:19+00:00,31.526305961585113,33.59747585804369,1.8868728723408381,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 02:41:19+00:00,31.538757147793277,33.59747585804369,1.5400733874364614,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 02:56:19+00:00,31.5506313074406,33.59747585804369,1.4687016132667274,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 03:11:19+00:00,31.560712546298884,33.59747585804369,1.2469372330046171,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 03:26:19+00:00,31.57005433845704,33.59747585804369,1.1554758922733612,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 03:41:19+00:00,31.576356282902793,33.59747585804369,0.779480506334617,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 03:56:19+00:00,31.58030443774772,33.59747585804369,0.48834288593035197,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 04:11:19+00:00,31.58642664636738,33.59747585804369,0.7572491817114705,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 04:26:19+00:00,31.592961474968792,33.59747585804369,0.8082856887881703,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 04:41:19+00:00,31.598550203569896,33.59747585804369,0.6912636309721407,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 04:56:19+00:00,31.60406342367519,33.59747585804369,0.6819240690235445,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 05:11:19+00:00,31.609003807743395,33.59747585804369,0.6110706160807777,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 05:26:19+00:00,31.60985905068318,33.59747585804369,0.10578404895210175,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 05:41:19+00:00,31.61021086330895,33.59747585804369,0.04351531277851864,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 05:56:19+00:00,31.610178439698757,33.59747585804369,0.004010440318560566,180.0,180.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 06:11:19+00:00,31.60597535475187,33.59747585804369,0.5198749069860996,180.0,180.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 06:26:19+00:00,31.602051513794684,33.59747585804369,0.48533552817094183,180.0,180.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 06:41:19+00:00,31.601554490347407,33.59747585804369,0.06147627794544219,180.0,180.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 06:56:19+00:00,31.601144430530148,33.59747585804369,0.050719843174767236,180.0,180.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 07:11:19+00:00,31.60070133520002,33.59747585804369,0.05480596905522109,180.0,180.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 07:26:19+00:00,31.600841826756852,33.59747585804369,0.017377244562674813,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 07:41:19+00:00,31.601076396176435,33.59747585804369,0.029013630875463846,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 07:56:19+00:00,31.603096957105176,33.59747585804369,0.24992093620834843,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 08:11:19+00:00,31.605622324538032,33.59747585804369,0.31235989180614804,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 08:26:19+00:00,31.60952745698141,33.59747585804369,0.48302149288544266,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 08:41:19+00:00,31.614937042265204,33.59747585804369,0.6691055931020663,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 08:56:19+00:00,31.619971475001087,33.59747585804369,0.6227033912872034,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 09:11:19+00:00,31.624667319145225,33.59747585804369,0.5808237445837746,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 09:26:19+00:00,31.628852130033437,33.59747585804369,0.5176146089730786,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 09:41:19+00:00,31.63474659736439,33.59747585804369,0.7290801147575547,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 09:56:19+00:00,31.642061936603486,33.59747585804369,0.9048261823290326,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 10:11:19+00:00,31.650451089927365,33.59747585804369,1.0376450533491384,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 10:26:19+00:00,31.661011969318366,33.59747585804369,1.3062634375624558,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 10:41:19+00:00,31.673046898234478,33.59747585804369,1.4885869854906417,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 10:56:19+00:00,31.681793590239927,33.59747585804369,1.0818686156072972,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 11:11:19+00:00,31.68851242360878,33.59747585804369,0.8310450340231599,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 11:26:19+00:00,31.694410354466825,33.59747585804369,0.729508514574956,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 11:41:19+00:00,31.700598746037944,33.59747585804369,0.7654352774410128,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 11:56:19+00:00,31.70477023854493,33.59747585804369,0.5159672731976171,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 12:11:19+00:00,31.709287987842263,33.59747585804369,0.5587953908655064,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 12:26:19+00:00,31.713547999645048,33.59747585804369,0.526916126540017,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 12:41:19+00:00,31.718347341803916,33.59747585804369,0.5936252990280546,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 12:56:19+00:00,31.72478447928037,33.59747585804369,0.796202382087542,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 13:11:19+00:00,31.73280654866193,33.59747585804369,0.9922408483947907,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 13:26:19+00:00,31.739793464933214,33.59747585804369,0.8642039103548308,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 13:41:19+00:00,31.747653240530735,33.59747585804369,0.9721669105732847,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 13:56:19+00:00,31.759824056668034,33.59747585804369,1.5053947248935102,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 14:11:19+00:00,31.772020752042817,33.59747585804369,1.508595699023155,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 14:26:19+00:00,31.784302239042823,33.59747585804369,1.5190834809341136,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 14:41:19+00:00,31.798702235877517,33.59747585804369,1.781119608486812,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 14:56:19+00:00,31.811918395238933,33.59747585804369,1.6346920667920821,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 15:11:19+00:00,31.826290932502786,33.59747585804369,1.777723164680103,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 15:26:19+00:00,31.840410810421957,33.59747585804369,1.7464720110690337,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 15:41:19+00:00,31.851614375469126,33.59747585804369,1.3857565122786317,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 15:56:19+00:00,31.86032921361737,33.59747585804369,1.0779286474027512,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
100010570,2019-11-17 16:11:19+00:00,31.869739637540416,33.59747585804369,1.1639648790150783,0.0,0.0,other,ow-0933,2019-11-18 15:56:19+00:00
